"","space","transit","access","house_rules","host_since","host_about","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","zipcode","latitude","longitude","accommodates","bathrooms","bedrooms","beds","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"739","1","1","1","1","2013","1","1",1,"1",1,"75011",48.8591729444197,2.37655653365761,"7","2","3","4",1830,250,500,0,"1",0,3,1125,35,98,10,9,10,10,9,10,"0","0",0.57,0.152,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","1","1","1","170.01249","1387471.93089",1140
"740","1","1","1","1","2013","1","0",1,"1",1,"75019",48.8924500846451,2.37900989174116,"4","1","2","2",646,76,300,30,"4",0,4,1125,1,80,10,10,8,8,10,10,"0","0",0.02,0.00533333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0","0","0","1","0","1","0","1","1","60.015338","390519.804366",12.16
"741","1","1","1","1","2013","1","0",1,"1",1,"75015",48.8524569919373,2.28768458623293,"3","1","0","1",215,59,400,38,"1",14,2,90,173,87,9,9,9,9,9,9,"1","0",2.77,0.738666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","19.974145","171398.138245",1307.44
"742","1","0","0","1","2012","1","0",3,"1",1,"75014",48.824437901368,2.33083748947002,"5","1","2","2",667,190,200,0,"4",40,2,45,105,96,10,9,10,10,9,9,"0","0",1.63,0.434666666666667,"1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","61.966301","518534.006768",2477.6
"743","1","0","1","1","2013","1","0",1,"1",1,"75015",48.8452929104437,2.27526551692707,"4","1.5","2","2",538,109,500,60,"1",0,3,1125,10,90,10,8,10,9,10,9,"0","0",0.25,0.0666666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","49.981814","428893.945934",218
"744","1","1","1","1","2013","1","0",1,"1",1,"75018",48.895766499118,2.34227345866404,"2","1","1","1",431,60,300,16,"2",22,6,62,9,93,10,10,10,10,9,9,"0","0",0.15,0.04,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","40.041193","297105.65206",72
"745","1","1","0","1","2012","1","1",2,"1",0,"75003",48.8620712016671,2.36089139193116,"2","1","1","1",215,110,250,0,"1",0,2,30,332,94,10,10,10,10,10,9,"1","0",5.14,1,"1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","19.974145","205653.79692",3300
"746","1","1","1","1","2013","1","0",2,"1",0,"75010",48.8826584305841,2.36325432594754,"2","1","1","1",269,65,250,0,"1",0,1,1125,5,100,10,10,10,10,10,9,"0","0",0.09,0.024,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","24.990907","192879.820226",46.8
"748","1","0","0","1","2013","1","0",3,"1",1,"75004",48.8567813561632,2.35760266748056,"4","1.5","2","2",750,362,702,0,"1",0,5,1125,56,99,10,10,10,10,10,10,"0","0",0.9,0.24,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","69.67725","812088.34875",2606.4
"749","0","0","1","0","2013","1","0",1,"1",1,"75010",48.8758089633389,2.37270187683038,"2","1","1","2",280,38,500,10,"2",10,2,13,11,91,10,7,10,10,9,10,"0","0",0.17,0.0453333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","1","0","26.01284","200767.09912",51.68
"750","1","0","0","0","2013","1","0",1,"1",1,"75013",48.8331905511274,2.3534275807569,"2","1","1","1",603,65,1500,50,"2",50,5,30,2,80,8,6,10,8,10,10,"0","0",0.13,0.0346666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","1","0","1","0","1","1","0","1","0","56.020509","435279.35493",67.6000000000001
"751","1","1","1","0","2012","1","0",2,"1",1,"75003",48.8664429353654,2.35683912283783,"4","1","2","2",323,85,100,30,"1",0,3,1125,165,80,8,8,9,9,9,8,"1","0",2.54,0.677333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","1","30.007669","308958.960024",1727.2
"752","1","0","0","1","2011","1","0",19,"1",0,"75008",48.8717479090285,2.3281348450598,"4","1","1","2",753,195,200,45,"2",15,4,1124,222,95,10,10,10,10,10,10,"1","0",3.42,0.912,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","1","1","0","1","1","69.955959","752866.030758",5335.2
"753","1","1","1","1","2013","1","0",2,"1",0,"75015",48.8524824835017,2.28768525822736,"4","1","2","2",624,140,500,70,"1",0,5,1125,9,93,9,9,10,10,10,9,"0","0",0.15,0.04,"1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","57.971472","497453.201232",168
"754","1","1","1","1","2013","1","0",1,"1",0,"75011",48.867081132784,2.37040705293287,"3","1","1","2",592,80,300,35,"1",0,3,17,16,97,10,9,10,10,10,9,"0","0",0.37,0.0986666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","1","0","1","1","0","1","1","54.998576","448843.378736",236.8
"755","1","1","1","1","2013","1","0",1,"1",0,"75012",48.8385099487903,2.40511123012375,"2","1","1","1",753,190,600,90,"1",60,2,10,4,100,10,10,10,10,8,9,"0","0",0.08,0.0213333333333333,"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","69.955959","540339.827316",121.6
"756","1","1","1","1","2012","1","0",2,"1",1,"75009",48.8794889095517,2.34019113629238,"2","1","1","1",269,64,300,80,"1",10,6,90,18,96,10,10,10,10,10,10,"0","0",0.28,0.0746666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","1","0","1","1","0","1","1","24.990907","216971.054574",143.36
"757","1","1","1","1","2013","0","0",1,"1",1,"75011",48.8701730408507,2.37785709338607,"4","1","2","3",872,90,800,40,"3",10,3,60,11,93,9,9,9,10,9,9,"0","0",0.37,0.0986666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","81.011416","661134.165976",266.4
"758","1","0","0","0","2013","1","0",1,"1",0,"75019",48.8871570320345,2.38296164135756,"4","1","3","2",538,90,300,35,"1",0,3,1125,24,92,9,9,10,10,9,9,"0","0",0.39,0.104,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","49.981814","325231.663698",280.8
"759","1","1","0","0","2013","1","0",1,"1",0,"75018",48.8908879907761,2.34926966140897,"3","1","1","1",431,75,0,25,"2",5,3,1125,19,93,9,9,10,10,9,9,"1","0",0.31,0.0826666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","1","0","0","1","0","40.041193","297105.65206",186
"760","1","0","0","0","2013","1","0",1,"1",1,"75014",48.8403095975032,2.33156906098466,"7","1.5","4","5",1292,290,2000,0,"6",50,3,30,41,98,9,10,10,10,10,9,"0","0",0.63,0.168,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","120.030676","1004416.696768",1461.6
"761","1","1","1","1","2013","1","0",1,"1",0,"75020",48.8579501384189,2.40980065251749,"7","2","3","5",786,115,0,0,"5",10,6,365,33,96,10,10,10,10,9,10,"0","0",0.54,0.144,"1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","1","1","0","1","1","0","1","1","73.021758","495963.780336",496.8
"762","1","1","1","1","2012","1","0",2,"1",1,"75009",48.8794104582083,2.34047590569545,"5","1","1","3",495,140,250,45,"4",22,3,32,170,91,9,9,9,10,10,9,"1","0",2.7,0.72,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1","45.986985","399259.00377",3024
"763","1","0","0","0","2013","1","0",1,"1",0,"75018",48.8874402967932,2.33329921342602,"4","1","2","3",753,130,200,40,"4",50,2,1125,9,96,10,9,10,10,10,9,"0","0",0.15,0.04,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","1","1","0","1","1","0","1","1","69.955959","519073.21578",156
"764","1","1","1","1","2012","1","0",1,"1",0,"75020",48.8731965143149,2.38649324257365,"4","1","2","1",377,79,299,65,"1",0,2,1125,5,95,10,9,9,10,9,9,"1","0",0.08,0.0213333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","1","35.024431","237885.935352",50.5599999999999
"765","1","1","1","1","2013","1","0",1,"1",0,"75018",48.8856291536157,2.33923608858657,"2","1","1","1",215,35,100,7,"1",0,3,1125,5,76,8,8,7,7,10,8,"0","0",0.1,0.0266666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","0","0","0","0","1","1","0","1","0","19.974145","148208.1559",28
"766","1","0","1","1","2013","0","0",1,"1",1,"75020",48.8634330108386,2.39059645069011,"2","1","1","1",538,80,300,50,"1",0,3,365,33,95,9,9,10,10,9,10,"0","0",1.83,0.488,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","1","1","0","0","1","1","49.981814","339476.480688",1171.2
"767","1","0","0","0","2012","1","0",1,"1",1,"75019",48.8907524685742,2.38439360175974,"2","1","1","1",355,55,200,20,"1",0,2,1125,17,91,10,9,10,10,9,10,"0","0",0.27,0.072,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","32.980565","214604.536455",118.8
"768","1","1","1","1","2013","1","1",2,"1",1,"75014",48.8345384579301,2.32016652277501,"5","1","2","3",753,160,400,50,"4",0,4,15,20,98,10,10,10,10,10,10,"0","0",0.37,0.0986666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","69.955959","585391.464912",473.6
"769","1","0","0","1","2012","1","1",2,"1",1,"75006",48.8436898530581,2.33154137202954,"6","1","1","2",592,175,300,40,"2",15,2,1125,68,92,9,9,10,10,10,9,"1","0",1.07,0.285333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1","54.998576","684292.282592",1498
"770","1","0","0","0","2012","1","0",1,"1",1,"75004",48.8531385019124,2.36454021897403,"2","1","1","1",377,80,300,30,"1",0,2,1125,166,89,9,9,10,10,10,9,"0","0",2.57,0.685333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","1","0","1","1","0","1","0","35.024431","408209.743305",1644.8
"771","1","1","1","1","2013","1","0",1,"1",1,"75020",48.8737825558369,2.39562172402515,"2","1","1","1",323,59,0,0,"1",0,2,5,17,98,10,10,10,10,9,9,"0","0",0.48,0.128,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","1","0","30.007669","203812.087848",226.56
"773","1","0","0","0","2013","0","1",1,"1",0,"75003",48.8687530368465,2.35686185558051,"2","1","1","1",646,185,500,95,"1",0,5,18,35,100,10,10,10,10,10,10,"0","0",0.56,0.149333333333333,"1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","0","60.015338","617917.920048",828.799999999998
"776","1","0","0","0","2013","1","1",1,"1",1,"75006",48.8533254606019,2.34026808754084,"2","1","0","1",248,79,500,39,"1",0,3,3,110,96,10,10,10,10,10,9,"0","0",1.76,0.469333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","0","23.039944","286662.983248",1112.32
"777","1","1","0","0","2013","1","0",1,"1",1,"75015",48.8405677416673,2.30420257660489,"3","1","1","2",753,115,150,30,"1",0,2,1125,34,93,10,9,10,10,10,9,"0","0",0.56,0.149333333333333,"1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","1","1","1","1","1","1","69.955959","600292.084179",515.199999999999
"778","1","1","1","0","2013","1","1",1,"1",0,"75010",48.8841694797045,2.36327534913478,"6","2.5","4","4",1500,230,1500,70,"6",30,3,365,35,95,10,9,9,9,8,9,"0","0",0.55,0.146666666666667,"1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1","139.3545","1075538.031",1012
"779","1","0","0","1","2013","1","1",1,"1",1,"75014",48.8264187366435,2.31803125010324,"2","1","1","1",452,89,0,0,"1",0,3,1125,14,99,10,10,10,10,10,10,"0","0",0.27,0.072,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","0","0","1","0","41.992156","351390.361408",192.24
"780","1","1","1","1","2013","1","0",2,"1",0,"75010",48.8725129962219,2.360970873552,"1","1","1","1",108,50,1000,60,"1",50,6,888,8,88,9,8,10,9,9,8,"0","0",0.13,0.0346666666666667,"0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","1","1","1","0","1","0","10.033524","77438.738232",52
"781","1","0","0","1","2013","1","0",1,"1",0,"75004",48.8566313079136,2.36498475186106,"2","1","1","1",377,99,300,28,"1",0,2,1125,18,96,9,9,10,9,10,9,"0","0",0.28,0.0746666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","1","1","1","0","1","0","35.024431","408209.743305",221.76
"782","1","1","1","1","2011","1","0",46,"1",0,"75007",48.8496550638717,2.31976738910917,"2","1","0","1",194,127,200,70,"1",0,90,365,3,80,8,8,10,9,10,7,"1","0",0.11,0.0293333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","18.023182","219360.148122",111.76
"783","1","0","0","0","2013","1","0",1,"1",1,"75014",48.8166977311038,2.34139035423974,"3","1","1","2",377,50,300,0,"1",15,3,1125,23,84,9,8,10,9,8,8,"0","0",0.37,0.0986666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","35.024431","293084.438608",148
"785","1","1","0","0","2013","0","0",1,"1",1,"75018",48.8946009792829,2.34402561367806,"3","1","1","1",355,69,0,10,"2",25,3,7,11,93,10,9,10,10,9,10,"0","0",0.8,0.213333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","0","1","0","1","1","32.980565","244715.7923",441.599999999999
"786","1","1","1","1","2013","1","0",1,"1",1,"75019",48.875680651652,2.37355031618177,"2","1","1","1",474,50,500,20,"1",0,4,9,2,100,10,10,10,10,10,10,"1","0",0.1,0.0266666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","44.036022","286542.395154",40
"787","1","1","1","1","2013","1","0",3,"1",1,"75015",48.8467820435793,2.28748806523367,"4","1","0","2",377,95,500,25,"2",7,21,1125,85,88,9,9,9,10,10,9,"1","0",1.31,0.349333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","35.024431","300544.642411",995.599999999999
"789","1","1","1","1","2013","1","0",1,"1",1,"75015",48.8442957993452,2.30847882941154,"6","2","3","4",1615,449,600,89,"1",0,3,1125,19,99,10,10,10,10,10,10,"0","0",0.36,0.096,"1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","150.038345","1287479.038445",1293.12
"791","1","0","0","1","2011","1","0",46,"1",0,"75006",48.8545044751769,2.33985716550525,"4","1","1","3",377,180,200,90,"1",0,90,365,7,90,8,7,9,10,10,8,"1","0",0.11,0.0293333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","35.024431","435773.970502",158.4
"792","1","0","0","1","2013","1","0",1,"1",1,"75011",48.8658090778153,2.37130006964234,"2","1","1","1",237,70,400,20,"1",0,1,1125,22,97,10,9,10,10,9,9,"0","0",0.35,0.0933333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","22.018011","179688.987771",196
"793","1","1","1","1","2013","1","0",1,"1",1,"75014",48.8271711528517,2.31569210445997,"2","1","1","1",323,60,150,30,"1",0,3,6,2,100,10,10,10,10,10,10,"0","0",0.09,0.024,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","0","1","1","0","1","0","30.007669","251104.174192",43.2
"794","1","1","1","1","2013","1","0",1,"1",1,"75013",48.8359916665516,2.34310392145657,"2","1","1","1",108,84,100,0,"2",0,4,15,45,91,9,9,10,10,9,9,"0","0",0.72,0.192,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","0","0","1","0","1","1","0","1","0","10.033524","77960.48148",483.84
"795","1","1","0","0","2013","0","0",1,"1",1,"75004",48.8518109724693,2.35730780900721,"2","1","1","1",129,53,200,30,"1",0,6,365,8,83,9,9,10,10,10,8,"0","0",0.58,0.154666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","11.984487","139679.195985",245.920000000001
"797","1","1","1","1","2013","1","0",1,"1",1,"75018",48.8925592149896,2.35987002487561,"2","1","1","1",474,65,300,0,"1",0,3,30,16,96,10,10,9,10,8,10,"0","0",0.28,0.0746666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","44.036022","326747.28324",145.6
"798","1","1","0","1","2013","1","0",1,"1",1,"75015",48.8542473110463,2.28879269359172,"2","1.5","1","2",635,119,300,60,"2",45,2,12,56,95,10,10,10,10,10,10,"0","0",0.9,0.24,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","0","0","1","1","58.993405","506222.408305",856.8
"799","1","1","1","1","2012","1","0",1,"1",1,"75020",48.8713004513623,2.38568259283357,"4","1","1","1",312,70,0,0,"2",15,2,60,45,99,10,9,10,10,10,10,"0","0",0.88,0.234666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","1","1","0","1","1","28.985736","196871.118912",492.800000000001
"800","1","1","1","1","2013","1","0",1,"1",1,"75012",48.8455371660255,2.38840085069685,"4","1","1","1",517,90,900,30,"2",0,2,7,15,89,9,10,10,10,9,9,"0","0",0.32,0.0853333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","48.030851","370990.293124",230.4
"801","1","1","1","1","2013","1","0",1,"1",1,"75003",48.8674681116275,2.35816408716291,"4","1","1","2",732,230,850,80,"1",0,5,35,63,98,10,10,10,10,10,10,"1","0",1.02,0.272,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","1","1","0","1","1","68.004996","700179.438816",1876.8
"802","1","1","1","1","2013","1","0",1,"1",1,"75009",48.8784831204292,2.34247505051038,"4","1","1","2",452,99,0,25,"2",30,4,31,29,95,10,9,10,10,10,9,"0","0",0.5,0.133333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","1","1","0","1","0","41.992156","364575.898392",395.999999999999
"803","1","0","0","1","2013","1","0",1,"1",1,"75006",48.859528713649,2.3177012763785,"4","1","1","2",431,135,200,44,"2",5,3,30,78,90,9,9,9,9,10,9,"0","0",1.22,0.325333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","40.041193","498192.523306",1317.6
"804","1","1","0","0","2013","1","0",1,"1",0,"75002",48.8657325582385,2.35052787316784,"3","1","1","1",248,80,500,30,"1",0,3,1125,23,85,8,7,10,10,10,9,"0","0",0.39,0.104,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","1","0","0","1","1","23.039944","215216.116904",249.6
"805","1","1","1","1","2013","1","0",1,"1",1,"75019",48.8903461040438,2.37290018723718,"4","1","1","1",431,50,100,20,"2",10,6,30,50,91,9,9,9,10,9,9,"1","0",0.82,0.218666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","1","40.041193","260548.042851",328.000000000001
"806","1","1","1","1","2013","1","0",1,"1",1,"75020",48.8697851371703,2.39074720548416,"2","1","0","1",183,60,400,10,"1",0,3,90,17,92,10,9,10,10,9,9,"0","0",0.31,0.0826666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","1","0","1","0","17.001249","115472.483208",148.8
"807","1","1","1","1","2013","1","0",1,"1",1,"75002",48.8634282457427,2.35016191270003,"2","1","1","1",431,100,500,36,"1",0,30,365,21,98,10,10,10,10,10,10,"0","0",0.33,0.088,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","0","0","1","0","1","0","0","1","0","40.041193","374024.783813",264
"808","1","1","1","1","2012","1","0",1,"1",1,"75005",48.8449755843622,2.34087589428626,"2","1","1","1",538,75,600,50,"1",5,4,9,71,97,10,10,10,10,9,9,"0","0",1.12,0.298666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","1","49.981814","541203.081992",672.000000000001
"809","1","1","1","1","2013","0","0",1,"1",1,"75011",48.8577186875537,2.37666385137916,"4","2","3","3",753,95,500,50,"1",0,7,28,5,88,9,9,9,9,9,10,"0","0",0.12,0.032,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","69.955959","570910.581399",91.2
"810","1","1","1","1","2013","1","1",1,"1",1,"75019",48.8773777871898,2.38321801464746,"2","1","0","1",280,70,400,0,"1",0,3,25,70,95,10,10,10,10,9,9,"1","0",1.17,0.312,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","26.01284","169265.54988",655.2
"811","1","1","1","0","2013","1","0",1,"1",1,"75005",48.8442496670793,2.35551861610715,"2","1","1","1",215,80,0,25,"1",0,5,365,108,93,9,9,10,10,10,9,"0","0",1.89,0.504,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","1","0","0","0","1","0","1","0","19.974145","216280.04206",1209.6
"812","1","1","1","1","2013","1","1",1,"1",1,"75003",48.8620590386619,2.3620380516548,"3","1","0","2",430,95,200,0,"2",7,5,24,252,97,10,10,10,10,10,10,"0","0",4.04,1,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","39.94829","411307.59384",2850
"813","1","1","1","1","2013","1","1",1,"1",1,"75005",48.8472524284773,2.34690205870624,"2","1","1","2",355,100,300,80,"3",0,6,1125,55,96,10,10,10,10,10,10,"0","0",0.88,0.234666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","1","1","1","0","1","0","32.980565","357113.55782",704.000000000001
"814","1","1","0","1","2012","1","0",1,"1",1,"75004",48.8584768611394,2.35865714895722,"3","1","1","1",743,129,250,30,"1",0,6,30,24,100,10,10,10,10,10,10,"0","0",0.43,0.114666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","0","69.026929","804508.857495",443.760000000001
"815","1","0","1","0","2013","1","0",1,"1",1,"75010",48.8701865627507,2.35805855856449,"2","1","0","1",215,52,500,0,"1",0,100,130,64,84,9,8,10,10,9,9,"0","0",1.03,0.274666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","1","0","0","1","1","0","1","1","19.974145","154160.45111",428.480000000001
"816","1","1","1","1","2011","1","0",2,"1",1,"75018",48.8928860093153,2.33357032392728,"2","1","1","1",194,42,250,22,"1",10,2,30,164,76,8,7,9,9,9,8,"0","0",2.62,0.698666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","0","18.023182","133732.01044",880.32
